city,location,latitude,longitude,count,location_freq
Lahore,Green City,31.52039403773585,74.46099679245283,53,0.0004629181065572888
Lahore,Iqbal Avenue,31.440258452830193,74.25100571698114,53,0.00040909041974830174
Lahore,Punjab University Employees Society,31.42909512758421,74.23866584351968,53,0.00040909041974830174
Lahore,Punjab Small Industries Colony,31.476512,74.418805,52,0.00043062149447189654
Lahore,Al Faisal Town,31.550566645867566,74.4039880170021,51,0.00041985595711009914
Lahore,OPF Housing Scheme,31.4224753752351,74.23863614670292,51,0.00043062149447189654
Lahore,Omega Homes,31.61708176476051,74.21749722490958,51,0.0004629181065572888
Lahore,Alfalah Town,31.4825482410963,74.41918572286808,50,0.00043062149447189654
Lahore,Audit & Accounts Housing Society,31.397964460000004,74.27065601999999,50,0.00040909041974830174
Lahore,Lahore Garden Housing Scheme,31.5905539375,74.20821906249999,48,0.00036602827030111207
Lahore,Mustafa Town,31.49507559091368,74.27330319727632,47,0.00041985595711009914
Lahore,New Muslim Town,31.51188628721622,74.31313388142664,45,0.000312200583492125
Lahore,Sukh Chayn Gardens,31.39192608888889,74.16005386666667,45,0.00036602827030111207
Lahore,Band Road,31.53790016162212,74.27356854770427,44,0.000312200583492125
Lahore,Airline Housing Society,31.443226730740466,74.2663793709699,43,0.0003767938076629095
Lahore,Gosha-e-Ahbab,31.484160065047003,74.27727966750082,42,0.0003229661208539224
Lahore,Hassan Town,31.505541314759142,74.26516464372642,42,0.00039832488238650433
Lahore,Awan Town,31.503463017212436,74.26019895100283,41,0.0004736836439190862
Lahore,Hamza Town,31.406082880627565,74.3578204441766,41,0.00034449719557751727
Lahore,Super Town,31.492577999999998,74.373529,41,0.00035526273293931467
Lahore,UET Housing Society,31.40847802896212,74.27210020977269,41,0.000312200583492125
Lahore,Airport Road,31.490540925943975,74.41453170909176,40,0.0004736836439190862
Lahore,Dream Avenue Lahore,31.402889181771847,74.23614281901855,40,0.00036602827030111207
Lahore,Rizwan Garden Scheme,31.584568,74.47377907500001,40,0.00033373165821571986
Lahore,Sami Town,31.56712,74.413107,40,0.00035526273293931467
Lahore,Upper Mall,31.542114000000005,74.35589789999999,40,0.0003229661208539224
Lahore,Formanites Housing Scheme,31.447089754047102,74.41361683044121,39,0.00034449719557751727
Lahore,Garhi Shahu,31.5660616575589,74.34377987504814,39,0.00035526273293931467
Lahore,Sanda,31.562303771037385,74.28622344946038,39,0.00036602827030111207
Lahore,Judicial Colony,31.46164784533787,74.24518156979998,38,0.00035526273293931467
Lahore,Lahore Motorway City,31.643500815789473,74.20992226315789,38,0.00026913843404493534
Lahore,Palm Villas,31.587007578947375,74.49510073684212,38,0.00027990397140673274
Lahore,Punjab Govt Servant Society,31.405245197924685,74.16320033743169,38,0.0003014350461303276
Lahore,Zaheer Villas,31.416929078947373,74.28738307894737,38,0.00036602827030111207
Lahore,Habibullah Road,31.55862038273992,74.34390538462046,37,0.00036602827030111207
Lahore,Hajvery Housing Scheme,31.573160999999995,74.448981,37,0.0002906695087685302
Lahore,Rehmanpura (Ferozpur Road),31.52177427370692,74.31990288864084,37,0.00033373165821571986
Lahore,Shalimar Link Road,31.57253152426554,74.38098940490775,37,0.00033373165821571986
